date,family,sales,onpromotion,oil_price,is_holiday,holiday_type,total_transactions,year,month,day,day_of_week,day_name,week_of_year,quarter,is_weekend,is_month_start,is_month_end,day_of_year
2013-08-24,PRODUCE,622.0,0,106.28,0,None,87502.0,2013,8,24,5,Saturday,34,3,1,0,0,236
2013-08-25,PRODUCE,411.0,0,106.08,0,None,82558.0,2013,8,25,6,Sunday,34,3,1,0,0,237
2013-08-26,PRODUCE,48.0,0,105.88,0,None,76173.0,2013,8,26,0,Monday,35,3,0,0,0,238
2013-08-27,PRODUCE,77.0,0,109.11,0,None,73568.0,2013,8,27,1,Tuesday,35,3,0,0,0,239
2013-08-28,PRODUCE,103.0,0,110.17,0,None,74979.0,2013,8,28,2,Wednesday,35,3,0,0,0,240
2013-08-29,PRODUCE,161.0,0,108.51,0,None,71897.0,2013,8,29,3,Thursday,35,3,0,0,0,241
2013-08-30,PRODUCE,401.0,0,107.98,0,None,77749.0,2013,8,30,4,Friday,35,3,0,0,0,242
2013-08-31,PRODUCE,556.0,0,108.1525,0,None,96400.0,2013,8,31,5,Saturday,35,3,1,0,1,243
2013-09-01,PRODUCE,277.0,0,108.325,0,None,95871.0,2013,9,1,6,Sunday,35,3,1,1,0,244
2013-09-02,PRODUCE,57.0,0,108.4975,0,None,84388.0,2013,9,2,0,Monday,36,3,0,0,0,245
2013-09-03,PRODUCE,117.0,0,108.67,0,None,79834.0,2013,9,3,1,Tuesday,36,3,0,0,0,246
2013-09-04,PRODUCE,90.0,0,107.29,0,None,80360.0,2013,9,4,2,Wednesday,36,3,0,0,0,247
2013-09-05,PRODUCE,144.0,0,108.5,0,None,74704.0,2013,9,5,3,Thursday,36,3,0,0,0,248
2013-09-06,PRODUCE,336.0,0,110.62,0,None,74579.0,2013,9,6,4,Friday,36,3,0,0,0,249
2013-09-07,PRODUCE,600.0,0,110.28666666666668,0,None,95846.0,2013,9,7,5,Saturday,36,3,1,0,0,250
2013-09-08,PRODUCE,405.0,0,109.95333333333333,0,None,94015.0,2013,9,8,6,Sunday,36,3,1,0,0,251
2013-09-09,PRODUCE,92.0,0,109.62,0,None,77169.0,2013,9,9,0,Monday,37,3,0,0,0,252
2013-09-10,PRODUCE,80.0,0,107.48,0,None,72483.0,2013,9,10,1,Tuesday,37,3,0,0,0,253
2013-09-11,PRODUCE,88.0,0,107.65,0,None,74287.0,2013,9,11,2,Wednesday,37,3,0,0,0,254
2013-09-12,PRODUCE,156.0,0,108.72,0,None,68478.0,2013,9,12,3,Thursday,37,3,0,0,0,255
2013-09-13,PRODUCE,307.0,0,108.31,0,None,73019.0,2013,9,13,4,Friday,37,3,0,0,0,256
2013-09-14,PRODUCE,591.0,0,107.72,0,None,92336.0,2013,9,14,5,Saturday,37,3,1,0,0,257
2013-09-15,PRODUCE,317.0,0,107.13000000000001,0,None,90410.0,2013,9,15,6,Sunday,37,3,1,0,0,258
2013-09-16,PRODUCE,66.0,0,106.54,0,None,77189.0,2013,9,16,0,Monday,38,3,0,0,0,259
2013-09-17,PRODUCE,53.0,0,105.36,0,None,72907.0,2013,9,17,1,Tuesday,38,3,0,0,0,260
2013-09-18,PRODUCE,112.0,0,108.23,0,None,72512.0,2013,9,18,2,Wednesday,38,3,0,0,0,261
2013-09-19,PRODUCE,129.0,0,106.26,0,None,67209.0,2013,9,19,3,Thursday,38,3,0,0,0,262
2013-09-20,PRODUCE,342.0,0,104.7,0,None,74285.0,2013,9,20,4,Friday,38,3,0,0,0,263
2013-09-21,PRODUCE,511.0,0,104.34,0,None,91544.0,2013,9,21,5,Saturday,38,3,1,0,0,264
2013-09-22,PRODUCE,343.0,0,103.98,0,None,87513.0,2013,9,22,6,Sunday,38,3,1,0,0,265
2013-09-23,PRODUCE,51.0,0,103.62,0,None,75213.0,2013,9,23,0,Monday,39,3,0,0,0,266
2013-09-24,PRODUCE,50.0,0,103.22,0,None,70348.0,2013,9,24,1,Tuesday,39,3,0,0,0,267
2013-09-25,PRODUCE,112.0,0,102.68,0,None,71613.0,2013,9,25,2,Wednesday,39,3,0,0,0,268
2013-09-26,PRODUCE,122.0,0,103.1,0,None,66914.0,2013,9,26,3,Thursday,39,3,0,0,0,269
2013-09-27,PRODUCE,313.0,0,102.86,0,None,72409.0,2013,9,27,4,Friday,39,3,0,0,0,270
2013-09-28,PRODUCE,571.0,0,102.69333333333333,0,None,91304.0,2013,9,28,5,Saturday,39,3,1,0,0,271
2013-09-29,PRODUCE,343.0,0,102.52666666666667,0,None,87268.0,2013,9,29,6,Sunday,39,3,1,0,0,272
2013-09-30,PRODUCE,46.0,0,102.36,0,None,74455.0,2013,9,30,0,Monday,40,3,0,0,1,273
2013-10-01,PRODUCE,101.0,0,102.09,0,None,80690.0,2013,10,1,1,Tuesday,40,4,0,1,0,274
2013-10-02,PRODUCE,113.0,0,104.15,0,None,80520.0,2013,10,2,2,Wednesday,40,4,0,0,0,275
2013-10-03,PRODUCE,113.0,0,103.29,0,None,73793.0,2013,10,3,3,Thursday,40,4,0,0,0,276
2013-10-04,PRODUCE,336.0,0,103.83,0,None,78169.0,2013,10,4,4,Friday,40,4,0,0,0,277
2013-10-05,PRODUCE,486.0,0,103.57666666666667,0,None,97345.0,2013,10,5,5,Saturday,40,4,1,0,0,278
2013-10-06,PRODUCE,285.0,0,103.32333333333332,0,None,91143.0,2013,10,6,6,Sunday,40,4,1,0,0,279
2013-10-07,PRODUCE,47.0,0,103.07,0,None,77290.0,2013,10,7,0,Monday,41,4,0,0,0,280
2013-10-08,PRODUCE,56.0,0,103.54,0,None,73728.0,2013,10,8,1,Tuesday,41,4,0,0,0,281
2013-10-09,PRODUCE,87.0,0,101.63,0,None,73206.0,2013,10,9,2,Wednesday,41,4,0,0,0,282
2013-10-10,PRODUCE,143.0,0,103.08,0,None,71249.0,2013,10,10,3,Thursday,41,4,0,0,0,283
2013-10-11,PRODUCE,386.0,0,102.17,1,Transfer,80838.0,2013,10,11,4,Friday,41,4,0,0,0,284
2013-10-12,PRODUCE,426.0,0,102.26666666666667,0,None,85003.0,2013,10,12,5,Saturday,41,4,1,0,0,285
2013-10-13,PRODUCE,237.0,0,102.36333333333333,0,None,83357.0,2013,10,13,6,Sunday,41,4,1,0,0,286
2013-10-14,PRODUCE,60.0,0,102.46,0,None,72589.0,2013,10,14,0,Monday,42,4,0,0,0,287
2013-10-15,PRODUCE,73.0,0,101.15,0,None,71021.0,2013,10,15,1,Tuesday,42,4,0,0,0,288
2013-10-16,PRODUCE,71.0,0,102.34,0,None,73902.0,2013,10,16,2,Wednesday,42,4,0,0,0,289
2013-10-17,PRODUCE,95.0,0,100.72,0,None,70806.0,2013,10,17,3,Thursday,42,4,0,0,0,290
2013-10-18,PRODUCE,276.0,0,100.87,0,None,71837.0,2013,10,18,4,Friday,42,4,0,0,0,291
2013-10-19,PRODUCE,522.0,0,100.34,0,None,93205.0,2013,10,19,5,Saturday,42,4,1,0,0,292
2013-10-20,PRODUCE,364.0,0,99.81,0,None,91210.0,2013,10,20,6,Sunday,42,4,1,0,0,293
2013-10-21,PRODUCE,45.0,0,99.28,0,None,74337.0,2013,10,21,0,Monday,43,4,0,0,0,294
2013-10-22,PRODUCE,63.0,0,97.63,0,None,69581.0,2013,10,22,1,Tuesday,43,4,0,0,0,295
2013-10-23,PRODUCE,63.0,0,96.9,0,None,71321.0,2013,10,23,2,Wednesday,43,4,0,0,0,296
2013-10-24,PRODUCE,119.0,0,96.65,0,None,67609.0,2013,10,24,3,Thursday,43,4,0,0,0,297
2013-10-25,PRODUCE,278.0,0,97.4,0,None,72010.0,2013,10,25,4,Friday,43,4,0,0,0,298
2013-10-26,PRODUCE,470.0,0,97.84666666666666,0,None,89451.0,2013,10,26,5,Saturday,43,4,1,0,0,299
2013-10-27,PRODUCE,289.0,0,98.29333333333334,0,None,86852.0,2013,10,27,6,Sunday,43,4,1,0,0,300
2013-10-28,PRODUCE,65.0,0,98.74,0,None,73374.0,2013,10,28,0,Monday,44,4,0,0,0,301
2013-10-29,PRODUCE,48.0,0,98.29,0,None,69205.0,2013,10,29,1,Tuesday,44,4,0,0,0,302
2013-10-30,PRODUCE,94.0,0,96.81,0,None,72246.0,2013,10,30,2,Wednesday,44,4,0,0,0,303
2013-10-31,PRODUCE,99.0,0,96.29,0,None,71553.0,2013,10,31,3,Thursday,44,4,0,0,1,304
2013-11-01,PRODUCE,337.0,0,94.56,0,None,79385.0,2013,11,1,4,Friday,44,4,0,1,0,305
2013-11-02,PRODUCE,625.0,0,94.56666666666666,1,Holiday,93949.0,2013,11,2,5,Saturday,44,4,1,0,0,306
2013-11-03,PRODUCE,340.0,0,94.57333333333334,1,Holiday,91085.0,2013,11,3,6,Sunday,44,4,1,0,0,307
2013-11-04,PRODUCE,63.0,0,94.58,0,None,79630.0,2013,11,4,0,Monday,45,4,0,0,0,308
2013-11-05,PRODUCE,50.0,0,93.4,0,None,76352.0,2013,11,5,1,Tuesday,45,4,0,0,0,309
2013-11-06,PRODUCE,72.0,0,94.74,0,None,76148.0,2013,11,6,2,Wednesday,45,4,0,0,0,310
2013-11-07,PRODUCE,95.0,0,94.25,0,None,70599.0,2013,11,7,3,Thursday,45,4,0,0,0,311
2013-11-08,PRODUCE,264.0,0,94.56,0,None,74646.0,2013,11,8,4,Friday,45,4,0,0,0,312
2013-11-09,PRODUCE,463.0,0,94.75,0,None,91367.0,2013,11,9,5,Saturday,45,4,1,0,0,313
2013-11-10,PRODUCE,340.0,0,94.94,0,None,91689.0,2013,11,10,6,Sunday,45,4,1,0,0,314
2013-11-11,PRODUCE,74.0,0,95.13,0,None,75194.0,2013,11,11,0,Monday,46,4,0,0,0,315
2013-11-12,PRODUCE,72.0,0,93.12,0,None,72225.0,2013,11,12,1,Tuesday,46,4,0,0,0,316
2013-11-13,PRODUCE,104.0,0,93.91,0,None,71600.0,2013,11,13,2,Wednesday,46,4,0,0,0,317
2013-11-14,PRODUCE,125.0,0,93.76,0,None,67268.0,2013,11,14,3,Thursday,46,4,0,0,0,318
2013-11-15,PRODUCE,316.0,0,93.8,0,None,74804.0,2013,11,15,4,Friday,46,4,0,0,0,319
2013-11-16,PRODUCE,508.0,0,93.54333333333334,0,None,94069.0,2013,11,16,5,Saturday,46,4,1,0,0,320
2013-11-17,PRODUCE,357.0,0,93.28666666666666,0,None,90357.0,2013,11,17,6,Sunday,46,4,1,0,0,321
2013-11-18,PRODUCE,62.0,0,93.03,0,None,76133.0,2013,11,18,0,Monday,47,4,0,0,0,322
2013-11-19,PRODUCE,60.0,0,93.35,0,None,71496.0,2013,11,19,1,Tuesday,47,4,0,0,0,323
2013-11-20,PRODUCE,78.0,0,93.34,0,None,74998.0,2013,11,20,2,Wednesday,47,4,0,0,0,324
2013-11-21,PRODUCE,96.0,0,95.35,0,None,69198.0,2013,11,21,3,Thursday,47,4,0,0,0,325
2013-11-22,PRODUCE,316.0,0,94.53,0,None,73466.0,2013,11,22,4,Friday,47,4,0,0,0,326
2013-11-23,PRODUCE,573.0,0,94.30666666666667,0,None,91187.0,2013,11,23,5,Saturday,47,4,1,0,0,327
2013-11-24,PRODUCE,360.0,0,94.08333333333333,0,None,87771.0,2013,11,24,6,Sunday,47,4,1,0,0,328
2013-11-25,PRODUCE,54.0,0,93.86,0,None,73966.0,2013,11,25,0,Monday,48,4,0,0,0,329
2013-11-26,PRODUCE,94.0,0,93.41,0,None,70690.0,2013,11,26,1,Tuesday,48,4,0,0,0,330
2013-11-27,PRODUCE,112.0,0,92.05,0,None,71571.0,2013,11,27,2,Wednesday,48,4,0,0,0,331
2013-11-28,PRODUCE,124.0,0,92.3,0,None,69896.0,2013,11,28,3,Thursday,48,4,0,0,0,332
2013-11-29,PRODUCE,262.0,0,92.55,0,None,74816.0,2013,11,29,4,Friday,48,4,0,0,0,333
2013-11-30,PRODUCE,491.0,0,92.90333333333334,0,None,94311.0,2013,11,30,5,Saturday,48,4,1,0,1,334
2013-12-01,PRODUCE,345.0,0,93.25666666666666,0,None,96910.0,2013,12,1,6,Sunday,48,4,1,1,0,335
2013-12-02,PRODUCE,62.0,0,93.61,0,None,82768.0,2013,12,2,0,Monday,49,4,0,0,0,336
2013-12-03,PRODUCE,101.0,0,95.83,0,None,79820.0,2013,12,3,1,Tuesday,49,4,0,0,0,337
2013-12-04,PRODUCE,167.0,0,96.97,0,None,80529.0,2013,12,4,2,Wednesday,49,4,0,0,0,338
2013-12-05,PRODUCE,302.0,0,97.14,0,None,77466.0,2013,12,5,3,Thursday,49,4,0,0,0,339
2013-12-06,PRODUCE,444.0,0,97.48,0,None,80763.0,2013,12,6,4,Friday,49,4,0,0,0,340
2013-12-07,PRODUCE,582.0,0,97.35333333333334,0,None,95160.0,2013,12,7,5,Saturday,49,4,1,0,0,341
2013-12-08,PRODUCE,293.0,0,97.22666666666666,0,None,92142.0,2013,12,8,6,Sunday,49,4,1,0,0,342
2013-12-09,PRODUCE,76.0,0,97.1,0,None,80274.0,2013,12,9,0,Monday,50,4,0,0,0,343
2013-12-10,PRODUCE,62.0,0,98.32,0,None,79326.0,2013,12,10,1,Tuesday,50,4,0,0,0,344
2013-12-11,PRODUCE,139.0,0,97.25,0,None,82055.0,2013,12,11,2,Wednesday,50,4,0,0,0,345
2013-12-12,PRODUCE,149.0,0,97.21,0,None,80045.0,2013,12,12,3,Thursday,50,4,0,0,0,346
2013-12-13,PRODUCE,362.0,0,96.27,0,None,84558.0,2013,12,13,4,Friday,50,4,0,0,0,347
2013-12-14,PRODUCE,541.0,0,96.57333333333334,0,None,101340.0,2013,12,14,5,Saturday,50,4,1,0,0,348
2013-12-15,PRODUCE,339.0,0,96.87666666666667,0,None,102239.0,2013,12,15,6,Sunday,50,4,1,0,0,349
2013-12-16,PRODUCE,142.0,0,97.18,0,None,92585.0,2013,12,16,0,Monday,51,4,0,0,0,350
2013-12-17,PRODUCE,111.0,0,96.99,0,None,94103.0,2013,12,17,1,Tuesday,51,4,0,0,0,351
2013-12-18,PRODUCE,190.0,0,97.59,0,None,102356.0,2013,12,18,2,Wednesday,51,4,0,0,0,352
2013-12-19,PRODUCE,238.0,0,98.4,0,None,109267.0,2013,12,19,3,Thursday,51,4,0,0,0,353
2013-12-20,PRODUCE,457.0,0,99.11,0,None,106238.0,2013,12,20,4,Friday,51,4,0,0,0,354
2013-12-21,PRODUCE,548.0,0,98.94666666666667,1,Additional,121425.0,2013,12,21,5,Saturday,51,4,1,0,0,355
2013-12-22,PRODUCE,392.0,0,98.78333333333333,1,Additional,118997.0,2013,12,22,6,Sunday,51,4,1,0,0,356
2013-12-23,PRODUCE,306.0,0,98.62,1,Additional,145876.0,2013,12,23,0,Monday,52,4,0,0,0,357
2013-12-24,PRODUCE,410.0,0,98.87,1,Additional,155846.0,2013,12,24,1,Tuesday,52,4,0,0,0,358
2013-12-26,PRODUCE,289.0,0,99.18,1,Additional,96002.0,2013,12,26,3,Thursday,52,4,0,0,0,360
2013-12-27,PRODUCE,450.0,0,99.94,0,None,98330.0,2013,12,27,4,Friday,52,4,0,0,0,361
2013-12-28,PRODUCE,546.0,0,99.59333333333333,0,None,102858.0,2013,12,28,5,Saturday,52,4,1,0,0,362
2013-12-29,PRODUCE,517.0,0,99.24666666666667,0,None,88729.0,2013,12,29,6,Sunday,52,4,1,0,0,363
2013-12-30,PRODUCE,654.0,0,98.9,0,None,117645.0,2013,12,30,0,Monday,1,4,0,0,0,364
2013-12-31,PRODUCE,580.0,0,98.17,1,Additional,117214.0,2013,12,31,1,Tuesday,1,4,0,0,1,365
2014-01-01,PRODUCE,1198.3434,0,96.655,1,Holiday,1327.0,2014,1,1,2,Wednesday,1,1,0,1,0,1
2014-01-02,PRODUCE,133744.2529,0,95.14,0,None,90716.0,2014,1,2,3,Thursday,1,1,0,0,0,2
2014-01-03,PRODUCE,110757.032,0,93.66,0,None,84488.0,2014,1,3,4,Friday,1,1,0,0,0,3
2014-01-04,PRODUCE,139361.6838,0,93.48,0,None,101361.0,2014,1,4,5,Saturday,1,1,1,0,0,4
2014-01-05,PRODUCE,150551.85602,0,93.3,0,None,93475.0,2014,1,5,6,Sunday,1,1,1,0,0,5
2014-01-06,PRODUCE,97197.098,0,93.12,0,None,77784.0,2014,1,6,0,Monday,2,1,0,0,0,6
2014-01-07,PRODUCE,101097.32593,0,93.31,0,None,75361.0,2014,1,7,1,Tuesday,2,1,0,0,0,7
2014-01-08,PRODUCE,144872.59137,0,91.9,0,None,77204.0,2014,1,8,2,Wednesday,2,1,0,0,0,8
2014-01-09,PRODUCE,85412.3739,0,91.36,0,None,72575.0,2014,1,9,3,Thursday,2,1,0,0,0,9
2014-01-10,PRODUCE,89322.65120000001,0,92.39,0,None,75302.0,2014,1,10,4,Friday,2,1,0,0,0,10
2014-01-11,PRODUCE,124154.2179,0,92.07666666666667,0,None,94661.0,2014,1,11,5,Saturday,2,1,1,0,0,11
2014-01-12,PRODUCE,135340.60479,0,91.76333333333334,0,None,89216.0,2014,1,12,6,Sunday,2,1,1,0,0,12
2014-01-13,PRODUCE,95336.38598,0,91.45,0,None,75590.0,2014,1,13,0,Monday,3,1,0,0,0,13
2014-01-14,PRODUCE,91657.15528,0,92.15,0,None,71724.0,2014,1,14,1,Tuesday,3,1,0,0,0,14
2014-01-15,PRODUCE,127888.6201,0,93.78,0,None,74904.0,2014,1,15,2,Wednesday,3,1,0,0,0,15
2014-01-16,PRODUCE,82577.4709,0,93.54,0,None,73914.0,2014,1,16,3,Thursday,3,1,0,0,0,16
2014-01-17,PRODUCE,89481.245,0,93.96,0,None,75507.0,2014,1,17,4,Friday,3,1,0,0,0,17
2014-01-18,PRODUCE,124360.827,0,94.0975,0,None,92853.0,2014,1,18,5,Saturday,3,1,1,0,0,18
2014-01-19,PRODUCE,135768.328,0,94.235,0,None,88313.0,2014,1,19,6,Sunday,3,1,1,0,0,19
2014-01-20,PRODUCE,92622.31795,0,94.3725,0,None,74870.0,2014,1,20,0,Monday,4,1,0,0,0,20
2014-01-21,PRODUCE,95043.71189,0,94.51,0,None,74384.0,2014,1,21,1,Tuesday,4,1,0,0,0,21
2014-01-22,PRODUCE,126741.2809,0,96.35,0,None,72600.0,2014,1,22,2,Wednesday,4,1,0,0,0,22
2014-01-23,PRODUCE,77732.742,0,97.23,0,None,69863.0,2014,1,23,3,Thursday,4,1,0,0,0,23
2014-01-24,PRODUCE,86489.29687,0,96.66,0,None,74881.0,2014,1,24,4,Friday,4,1,0,0,0,24
2014-01-25,PRODUCE,117262.743,0,96.38,0,None,89619.0,2014,1,25,5,Saturday,4,1,1,0,0,25
2014-01-26,PRODUCE,131090.78399,0,96.1,0,None,86186.0,2014,1,26,6,Sunday,4,1,1,0,0,26
2014-01-27,PRODUCE,89435.6317,0,95.82,0,None,73833.0,2014,1,27,0,Monday,5,1,0,0,0,27
2014-01-28,PRODUCE,88642.2778,0,97.49,0,None,71475.0,2014,1,28,1,Tuesday,5,1,0,0,0,28
2014-01-29,PRODUCE,118282.3559,0,97.34,0,None,70343.0,2014,1,29,2,Wednesday,5,1,0,0,0,29
2014-01-30,PRODUCE,72583.0359,0,98.25,0,None,69738.0,2014,1,30,3,Thursday,5,1,0,0,0,30
2014-01-31,PRODUCE,87610.3419,0,97.55,0,None,79461.0,2014,1,31,4,Friday,5,1,0,0,1,31
2014-02-01,PRODUCE,515.0,0,97.17999999999999,0,None,100397.0,2014,2,1,5,Saturday,5,1,1,1,0,32
2014-02-02,PRODUCE,317.0,0,96.81,0,None,91157.0,2014,2,2,6,Sunday,5,1,1,0,0,33
2014-02-03,PRODUCE,49.0,0,96.44,0,None,82999.0,2014,2,3,0,Monday,6,1,0,0,0,34
2014-02-04,PRODUCE,108.0,0,97.24,0,None,78774.0,2014,2,4,1,Tuesday,6,1,0,0,0,35
2014-02-05,PRODUCE,83.0,0,97.4,0,None,79153.0,2014,2,5,2,Wednesday,6,1,0,0,0,36
2014-02-06,PRODUCE,163.0,0,97.84,0,None,75574.0,2014,2,6,3,Thursday,6,1,0,0,0,37
2014-02-07,PRODUCE,291.0,0,99.98,0,None,78958.0,2014,2,7,4,Friday,6,1,0,0,0,38
2014-02-08,PRODUCE,518.0,0,100.02666666666667,0,None,92697.0,2014,2,8,5,Saturday,6,1,1,0,0,39
2014-02-09,PRODUCE,286.0,0,100.07333333333334,0,None,83507.0,2014,2,9,6,Sunday,6,1,1,0,0,40
2014-02-10,PRODUCE,63.0,0,100.12,0,None,78191.0,2014,2,10,0,Monday,7,1,0,0,0,41
2014-02-11,PRODUCE,98.0,0,99.96,0,None,75239.0,2014,2,11,1,Tuesday,7,1,0,0,0,42
2014-02-12,PRODUCE,91.0,0,100.38,0,None,79051.0,2014,2,12,2,Wednesday,7,1,0,0,0,43
2014-02-13,PRODUCE,162.0,0,100.27,0,None,82922.0,2014,2,13,3,Thursday,7,1,0,0,0,44
2014-02-14,PRODUCE,351.0,0,100.31,0,None,92671.0,2014,2,14,4,Friday,7,1,0,0,0,45
2014-02-15,PRODUCE,636.0,0,100.8675,0,None,93175.0,2014,2,15,5,Saturday,7,1,1,0,0,46
2014-02-16,PRODUCE,322.0,0,101.42500000000001,0,None,88232.0,2014,2,16,6,Sunday,7,1,1,0,0,47
2014-02-17,PRODUCE,46.0,0,101.9825,0,None,76721.0,2014,2,17,0,Monday,8,1,0,0,0,48
2014-02-18,PRODUCE,72.0,0,102.54,0,None,73438.0,2014,2,18,1,Tuesday,8,1,0,0,0,49
2014-02-19,PRODUCE,114.0,0,103.46,0,None,73514.0,2014,2,19,2,Wednesday,8,1,0,0,0,50
2014-02-20,PRODUCE,145.0,0,103.2,0,None,71024.0,2014,2,20,3,Thursday,8,1,0,0,0,51
2014-02-21,PRODUCE,326.0,0,102.53,0,None,75172.0,2014,2,21,4,Friday,8,1,0,0,0,52
2014-02-22,PRODUCE,633.0,0,102.74333333333334,0,None,93092.0,2014,2,22,5,Saturday,8,1,1,0,0,53
2014-02-23,PRODUCE,339.0,0,102.95666666666666,0,None,80419.0,2014,2,23,6,Sunday,8,1,1,0,0,54
2014-02-24,PRODUCE,55.0,0,103.17,0,None,77401.0,2014,2,24,0,Monday,9,1,0,0,0,55
2014-02-25,PRODUCE,109.0,0,102.2,0,None,72686.0,2014,2,25,1,Tuesday,9,1,0,0,0,56
2014-02-26,PRODUCE,115.0,0,102.93,0,None,74042.0,2014,2,26,2,Wednesday,9,1,0,0,0,57
2014-02-27,PRODUCE,153.0,0,102.68,0,None,73390.0,2014,2,27,3,Thursday,9,1,0,0,0,58
2014-02-28,PRODUCE,416.0,0,102.88,0,None,84571.0,2014,2,28,4,Friday,9,1,0,0,1,59
2014-03-01,PRODUCE,121690.1979,0,103.7,0,None,102182.0,2014,3,1,5,Saturday,9,1,1,1,0,60
2014-03-02,PRODUCE,93459.749,0,104.52,0,None,79124.0,2014,3,2,6,Sunday,9,1,1,0,0,61
2014-03-03,PRODUCE,91415.99740000001,0,105.34,1,Holiday,76019.0,2014,3,3,0,Monday,10,1,0,0,0,62
2014-03-04,PRODUCE,123212.9221,0,103.64,1,Holiday,81818.0,2014,3,4,1,Tuesday,10,1,0,0,0,63
2014-03-05,PRODUCE,147733.57457,0,101.75,0,None,84962.0,2014,3,5,2,Wednesday,10,1,0,0,0,64
2014-03-06,PRODUCE,95998.41033,0,101.82,0,None,81147.0,2014,3,6,3,Thursday,10,1,0,0,0,65
2014-03-07,PRODUCE,93035.52689,0,102.82,0,None,80361.0,2014,3,7,4,Friday,10,1,0,0,0,66
2014-03-08,PRODUCE,112228.7031,0,102.34333333333333,0,None,94346.0,2014,3,8,5,Saturday,10,1,1,0,0,67
2014-03-09,PRODUCE,142854.802,0,101.86666666666666,0,None,92694.0,2014,3,9,6,Sunday,10,1,1,0,0,68
2014-03-10,PRODUCE,97414.4029,0,101.39,0,None,77536.0,2014,3,10,0,Monday,11,1,0,0,0,69
2014-03-11,PRODUCE,94824.5651,0,100.29,0,None,75793.0,2014,3,11,1,Tuesday,11,1,0,0,0,70
2014-03-12,PRODUCE,129535.11807,0,98.29,0,None,75820.0,2014,3,12,2,Wednesday,11,1,0,0,0,71
2014-03-13,PRODUCE,78128.2879,0,98.57,0,None,72982.0,2014,3,13,3,Thursday,11,1,0,0,0,72
2014-03-14,PRODUCE,85299.59821,0,99.23,0,None,77386.0,2014,3,14,4,Friday,11,1,0,0,0,73
2014-03-15,PRODUCE,109695.50798,0,98.96333333333334,0,None,91559.0,2014,3,15,5,Saturday,11,1,1,0,0,74
2014-03-16,PRODUCE,146244.85703,0,98.69666666666667,0,None,93240.0,2014,3,16,6,Sunday,11,1,1,0,0,75
2014-03-17,PRODUCE,99798.8362,0,98.43,0,None,80383.0,2014,3,17,0,Monday,12,1,0,0,0,76
2014-03-18,PRODUCE,94353.51173,0,100.08,0,None,75912.0,2014,3,18,1,Tuesday,12,1,0,0,0,77
2014-03-19,PRODUCE,128156.509996,0,100.71,0,None,76911.0,2014,3,19,2,Wednesday,12,1,0,0,0,78
2014-03-20,PRODUCE,81154.493,0,99.68,0,None,74462.0,2014,3,20,3,Thursday,12,1,0,0,0,79
2014-03-21,PRODUCE,89024.5879,0,99.97,0,None,78342.0,2014,3,21,4,Friday,12,1,0,0,0,80
2014-03-22,PRODUCE,118970.7948,0,99.99666666666667,0,None,93889.0,2014,3,22,5,Saturday,12,1,1,0,0,81
2014-03-23,PRODUCE,134413.481,0,100.02333333333333,0,None,89071.0,2014,3,23,6,Sunday,12,1,1,0,0,82
2014-03-24,PRODUCE,96932.889,0,100.05,0,None,74406.0,2014,3,24,0,Monday,13,1,0,0,0,83
2014-03-25,PRODUCE,94662.9554,0,99.66,0,None,74454.0,2014,3,25,1,Tuesday,13,1,0,0,0,84
2014-03-26,PRODUCE,128689.20850000001,0,100.61,0,None,74887.0,2014,3,26,2,Wednesday,13,1,0,0,0,85
2014-03-27,PRODUCE,75968.03997,0,101.25,0,None,71079.0,2014,3,27,3,Thursday,13,1,0,0,0,86
2014-03-28,PRODUCE,86952.0571,0,101.73,0,None,78180.0,2014,3,28,4,Friday,13,1,0,0,0,87
2014-03-29,PRODUCE,124342.46889999999,0,101.67666666666666,0,None,95635.0,2014,3,29,5,Saturday,13,1,1,0,0,88
2014-03-30,PRODUCE,136004.8495,0,101.62333333333333,0,None,88582.0,2014,3,30,6,Sunday,13,1,1,0,0,89
2014-03-31,PRODUCE,100149.3474,0,101.57,0,None,82265.0,2014,3,31,0,Monday,14,1,0,0,1,90
2014-04-01,PRODUCE,103.0,0,99.69,0,None,84822.0,2014,4,1,1,Tuesday,14,2,0,1,0,91
2014-04-02,PRODUCE,73.0,0,99.6,0,None,83375.0,2014,4,2,2,Wednesday,14,2,0,0,0,92
2014-04-03,PRODUCE,160.0,0,100.29,0,None,78063.0,2014,4,3,3,Thursday,14,2,0,0,0,93
2014-04-04,PRODUCE,292.0,0,101.16,0,None,81700.0,2014,4,4,4,Friday,14,2,0,0,0,94
2014-04-05,PRODUCE,607.0,0,100.91666666666667,0,None,101536.0,2014,4,5,5,Saturday,14,2,1,0,0,95
2014-04-06,PRODUCE,355.0,0,100.67333333333333,0,None,94488.0,2014,4,6,6,Sunday,14,2,1,0,0,96
2014-04-07,PRODUCE,47.0,0,100.43,0,None,80982.0,2014,4,7,0,Monday,15,2,0,0,0,97
2014-04-08,PRODUCE,124.0,0,102.57,0,None,76904.0,2014,4,8,1,Tuesday,15,2,0,0,0,98
2014-04-09,PRODUCE,83.0,0,103.55,0,None,78352.0,2014,4,9,2,Wednesday,15,2,0,0,0,99
2014-04-10,PRODUCE,120.0,0,103.37,0,None,76260.0,2014,4,10,3,Thursday,15,2,0,0,0,100
2014-04-11,PRODUCE,358.0,0,103.68,0,None,80053.0,2014,4,11,4,Friday,15,2,0,0,0,101
